activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class,outside_range
In vehicle,Other,0,False,1526333767,559800000.0,30660,8,locked,0,Monday,1356,2018-05-14 22:36:07+00:00,awake,0
In vehicle,Other,0,False,1526333815,559800000.0,30660,8,locked,0,Monday,1356,2018-05-14 22:36:55+00:00,awake,0
Still,Other,0,False,1526333845,559740000.0,27020,8,locked,0,Monday,1357,2018-05-14 22:37:25+00:00,awake,0
Exercise,Other,0,False,1526333983,559620000.0,32475,8,locked,0,Monday,1359,2018-05-14 22:39:43+00:00,awake,0
Exercise,Other,0,False,1526334013,559560000.0,23184,8,locked,0,Monday,1360,2018-05-14 22:40:13+00:00,awake,0
Exercise,Other,0,False,1526334053,559560000.0,23184,8,locked,0,Monday,1360,2018-05-14 22:40:53+00:00,awake,0
Exercise,Other,0,False,1526334083,559500000.0,31421,8,locked,0,Monday,1361,2018-05-14 22:41:23+00:00,awake,0
Exercise,Other,0,False,1526334129,559440000.0,31421,8,locked,0,Monday,1362,2018-05-14 22:42:09+00:00,awake,0
Exercise,Other,0,False,1526334204,559380000.0,32050,8,locked,0,Monday,1363,2018-05-14 22:43:24+00:00,awake,0
Exercise,Other,0,False,1526334234,559380000.0,30980,8,locked,0,Monday,1363,2018-05-14 22:43:54+00:00,awake,0
In vehicle,Other,0,False,1526334277,559320000.0,30980,8,locked,0,Monday,1364,2018-05-14 22:44:37+00:00,awake,0
In vehicle,Other,0,False,1526334307,559260000.0,30776,8,locked,0,Monday,1365,2018-05-14 22:45:07+00:00,awake,0
Unknown,Other,0,False,1526334359,559260000.0,30776,8,locked,0,Monday,1365,2018-05-14 22:45:59+00:00,awake,0
Unknown,Other,0,False,1526334389,559200000.0,31200,8,locked,0,Monday,1366,2018-05-14 22:46:29+00:00,awake,0
Unknown,Other,0,False,1526334437,559140000.0,31200,8,locked,0,Monday,1367,2018-05-14 22:47:17+00:00,awake,0
In vehicle,Other,0,False,1526334467,559140000.0,30858,8,locked,0,Monday,1367,2018-05-14 22:47:47+00:00,awake,0
In vehicle,Other,0,False,1526334523,559080000.0,30858,8,locked,0,Monday,1368,2018-05-14 22:48:43+00:00,awake,0
Exercise,Other,0,False,1526334599,559020000.0,32767,8,locked,0,Monday,1369,2018-05-14 22:49:59+00:00,awake,0
In vehicle,Other,0,False,1526334629,558960000.0,32767,8,not locked,0,Monday,1370,2018-05-14 22:50:29+00:00,awake,0
Exercise,Other,0,False,1526334660,558960000.0,32767,0,locked,0,Monday,1371,2018-05-14 22:51:00+00:00,awake,0
Unknown,Other,0,False,1526334690,558900000.0,31598,8,not locked,0,Monday,1371,2018-05-14 22:51:30+00:00,awake,0
Unknown,Other,0,False,1526334750,558840000.0,29243,8,not locked,0,Monday,1372,2018-05-14 22:52:30+00:00,awake,0
Unknown,Other,0,False,1526334780,558780000.0,29243,8,not locked,0,Monday,1373,2018-05-14 22:53:00+00:00,awake,0
Exercise,Other,0,False,1526334810,558780000.0,31941,0,locked,0,Monday,1373,2018-05-14 22:53:30+00:00,awake,0
Exercise,Other,0,False,1526334843,558720000.0,31941,8,not locked,0,Monday,1374,2018-05-14 22:54:03+00:00,awake,0
Still,Other,0,False,1526334873,558720000.0,31518,8,locked,0,Monday,1374,2018-05-14 22:54:33+00:00,awake,0
Still,Other,0,False,1526334904,558660000.0,31518,8,locked,0,Monday,1375,2018-05-14 22:55:04+00:00,awake,0
Exercise,Other,0,False,1526334934,558660000.0,30996,8,locked,0,Monday,1375,2018-05-14 22:55:34+00:00,awake,0
Exercise,Other,0,False,1526334972,558600000.0,30996,8,locked,0,Monday,1376,2018-05-14 22:56:12+00:00,awake,0
Exercise,Other,0,False,1526335003,558600000.0,19294,8,locked,0,Monday,1376,2018-05-14 22:56:43+00:00,awake,0
Exercise,Other,0,False,1526335036,558540000.0,19294,8,locked,0,Monday,1377,2018-05-14 22:57:16+00:00,awake,0
Exercise,Other,0,False,1526335066,558540000.0,30770,8,locked,0,Monday,1377,2018-05-14 22:57:46+00:00,awake,0
Exercise,Other,0,False,1526335105,558480000.0,30770,8,not locked,0,Monday,1378,2018-05-14 22:58:25+00:00,awake,0
Still,Other,0,False,1526335135,558480000.0,22082,8,not locked,0,Monday,1378,2018-05-14 22:58:55+00:00,awake,0
Still,Other,0,False,1526335165,558420000.0,22082,8,not locked,0,Monday,1379,2018-05-14 22:59:25+00:00,awake,0
Still,Other,0,False,1526335195,558420000.0,2090,8,not locked,0,Monday,1379,2018-05-14 22:59:55+00:00,awake,0
Still,Other,0,False,1526335225,558360000.0,2090,8,not locked,0,Monday,1380,2018-05-14 23:00:25+00:00,awake,0
Exercise,Other,0,False,1526335255,558360000.0,18322,8,not locked,0,Monday,1380,2018-05-14 23:00:55+00:00,awake,0
Exercise,Other,0,False,1526335285,558300000.0,18322,8,not locked,0,Monday,1381,2018-05-14 23:01:25+00:00,awake,0
Still,Other,0,False,1526335315,558300000.0,1503,8,not locked,0,Monday,1381,2018-05-14 23:01:55+00:00,awake,0
Still,Other,0,False,1526335345,558240000.0,1503,8,not locked,0,Monday,1382,2018-05-14 23:02:25+00:00,awake,0
Still,Other,0,False,1526335375,558240000.0,8294,8,not locked,0,Monday,1382,2018-05-14 23:02:55+00:00,awake,0
Still,Other,0,False,1526335405,558180000.0,8294,8,not locked,0,Monday,1383,2018-05-14 23:03:25+00:00,awake,0
Still,Other,0,False,1526335435,558180000.0,30776,8,not locked,0,Monday,1383,2018-05-14 23:03:55+00:00,awake,0
Still,Other,0,False,1526335466,558120000.0,30776,8,not locked,0,Monday,1384,2018-05-14 23:04:26+00:00,awake,0
Still,Other,0,False,1526335496,558120000.0,18146,8,not locked,0,Monday,1384,2018-05-14 23:04:56+00:00,awake,0
Still,Other,0,False,1526335526,558060000.0,18146,8,not locked,0,Monday,1385,2018-05-14 23:05:26+00:00,awake,0
Still,Other,0,False,1526335556,558060000.0,23754,8,not locked,0,Monday,1385,2018-05-14 23:05:56+00:00,awake,0
Still,Other,0,False,1526335586,558000000.0,23754,8,not locked,0,Monday,1386,2018-05-14 23:06:26+00:00,awake,0
Still,Other,0,False,1526335616,558000000.0,6104,8,not locked,0,Monday,1386,2018-05-14 23:06:56+00:00,awake,0
Still,Other,0,False,1526335646,557940000.0,6104,8,not locked,0,Monday,1387,2018-05-14 23:07:26+00:00,awake,0
Unknown,Other,0,False,1526335676,557940000.0,31272,8,not locked,0,Monday,1387,2018-05-14 23:07:56+00:00,awake,0
Still,Other,0,False,1526335707,557880000.0,31272,8,not locked,0,Monday,1388,2018-05-14 23:08:27+00:00,awake,0
Still,Other,0,False,1526335736,557880000.0,2725,8,not locked,0,Monday,1388,2018-05-14 23:08:56+00:00,awake,0
Still,Other,0,False,1526335766,557820000.0,2725,8,not locked,0,Monday,1389,2018-05-14 23:09:26+00:00,awake,0
Unknown,Other,0,False,1526335797,557820000.0,2375,8,not locked,0,Monday,1389,2018-05-14 23:09:57+00:00,awake,0
