activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class
Exercise,House,0,False,1526395113,588120000.0,21212,0,locked,0,Tuesday,938,2018-05-15 15:38:33+00:00,asleep
Exercise,House,0,False,1526395234,588000000.0,21212,0,locked,38,Tuesday,940,2018-05-15 15:40:34+00:00,asleep
Exercise,House,0,False,1526395265,587940000.0,32767,0,locked,38,Tuesday,941,2018-05-15 15:41:05+00:00,asleep
Exercise,House,0,False,1526395295,587940000.0,32767,0,locked,0,Tuesday,941,2018-05-15 15:41:35+00:00,asleep
Exercise,House,0,False,1526395325,587880000.0,22464,0,locked,0,Tuesday,942,2018-05-15 15:42:05+00:00,asleep
Exercise,Other,0,False,1526395373,587880000.0,22464,0,not locked,0,Tuesday,942,2018-05-15 15:42:53+00:00,asleep
Exercise,Other,0,False,1526395403,587820000.0,29684,0,locked,0,Tuesday,943,2018-05-15 15:43:23+00:00,asleep
Exercise,Other,0,False,1526395452,587760000.0,29684,0,locked,1250,Tuesday,944,2018-05-15 15:44:12+00:00,asleep
Still,Other,0,False,1526395482,587760000.0,15805,0,not locked,0,Tuesday,944,2018-05-15 15:44:42+00:00,asleep
Unknown,Other,0,False,1526395512,587700000.0,15805,0,not locked,0,Tuesday,945,2018-05-15 15:45:12+00:00,asleep
Still,Other,0,False,1526395542,587700000.0,32767,0,locked,0,Tuesday,945,2018-05-15 15:45:42+00:00,asleep
Exercise,Other,0,False,1526395636,587580000.0,17652,0,locked,0,Tuesday,947,2018-05-15 15:47:16+00:00,asleep
In vehicle,Other,0,False,1526395995,587520000.0,20086,0,locked,0,Tuesday,953,2018-05-15 15:53:15+00:00,asleep
Still,Other,0,False,1526396026,587220000.0,14561,0,locked,0,Tuesday,953,2018-05-15 15:53:46+00:00,asleep
Still,Other,0,False,1526396240,587220000.0,14561,0,locked,0,Tuesday,957,2018-05-15 15:57:20+00:00,asleep
Still,Other,0,False,1526396321,586980000.0,23868,0,locked,0,Tuesday,958,2018-05-15 15:58:41+00:00,asleep
In vehicle,Other,0,False,1526396351,586860000.0,23868,0,locked,0,Tuesday,959,2018-05-15 15:59:11+00:00,asleep
In vehicle,Other,0,False,1526396383,586860000.0,21818,0,locked,0,Tuesday,959,2018-05-15 15:59:43+00:00,asleep
In vehicle,Other,0,False,1526396456,586800000.0,21818,0,locked,0,Tuesday,960,2018-05-15 16:00:56+00:00,asleep
Exercise,University,0,False,1526396486,586740000.0,23520,0,locked,0,Tuesday,961,2018-05-15 16:01:26+00:00,asleep
Exercise,University,0,False,1526396516,586740000.0,23520,0,locked,38,Tuesday,961,2018-05-15 16:01:56+00:00,asleep
Exercise,University,0,False,1526396546,586680000.0,28460,0,locked,0,Tuesday,962,2018-05-15 16:02:26+00:00,asleep
Exercise,University,0,False,1526396606,586620000.0,28460,0,locked,0,Tuesday,963,2018-05-15 16:03:26+00:00,asleep
Exercise,University,0,False,1526396631,586620000.0,27998,0,locked,0,Tuesday,963,2018-05-15 16:03:51+00:00,asleep
Exercise,University,0,False,1526396679,586620000.0,27998,0,locked,0,Tuesday,964,2018-05-15 16:04:39+00:00,asleep
Exercise,University,0,False,1526396709,586560000.0,27022,0,locked,0,Tuesday,965,2018-05-15 16:05:09+00:00,asleep
Unknown,University,0,False,1526396788,586500000.0,27022,0,locked,0,Tuesday,966,2018-05-15 16:06:28+00:00,asleep
Unknown,University,0,False,1526396818,586440000.0,14642,0,locked,0,Tuesday,966,2018-05-15 16:06:58+00:00,asleep
Exercise,University,0,False,1526396960,586320000.0,14642,10,locked,0,Tuesday,969,2018-05-15 16:09:20+00:00,asleep
Unknown,University,0,False,1526396991,586260000.0,22032,0,not locked,0,Tuesday,969,2018-05-15 16:09:51+00:00,asleep
Still,University,0,False,1526397020,586260000.0,22032,10,not locked,0,Tuesday,970,2018-05-15 16:10:20+00:00,asleep
Unknown,University,0,False,1526397051,586200000.0,28598,0,locked,0,Tuesday,970,2018-05-15 16:10:51+00:00,asleep
Still,University,0,False,1526397105,586200000.0,28598,10,locked,0,Tuesday,971,2018-05-15 16:11:45+00:00,asleep
Unknown,University,0,False,1526397133,586140000.0,11952,10,not locked,0,Tuesday,972,2018-05-15 16:12:13+00:00,asleep
Unknown,University,0,False,1526397163,586080000.0,11952,10,not locked,0,Tuesday,972,2018-05-15 16:12:43+00:00,asleep
Unknown,University,0,False,1526397194,586080000.0,24128,10,not locked,0,Tuesday,973,2018-05-15 16:13:14+00:00,asleep
Unknown,House,0,False,1526397224,586020000.0,24128,10,not locked,0,Tuesday,973,2018-05-15 16:13:44+00:00,asleep
Unknown,House,0,False,1526397254,586020000.0,12005,10,not locked,0,Tuesday,974,2018-05-15 16:14:14+00:00,asleep
Unknown,House,0,False,1526397284,585960000.0,12005,10,not locked,0,Tuesday,974,2018-05-15 16:14:44+00:00,asleep
Unknown,Other,0,False,1526400950,0.0,0,10,not locked,95,Tuesday,1035,2018-05-15 17:15:50+00:00,asleep
Exercise,House,0,False,1526400980,582240000.0,12109,10,not locked,95,Tuesday,1036,2018-05-15 17:16:20+00:00,asleep
Exercise,House,0,False,1526401010,582240000.0,12109,10,not locked,190,Tuesday,1036,2018-05-15 17:16:50+00:00,asleep
Unknown,House,0,False,1526401040,582180000.0,10173,10,not locked,190,Tuesday,1037,2018-05-15 17:17:20+00:00,asleep
Unknown,House,0,False,1526401071,582180000.0,10173,0,locked,0,Tuesday,1037,2018-05-15 17:17:51+00:00,asleep
Exercise,House,0,False,1526401101,582120000.0,31958,0,locked,0,Tuesday,1038,2018-05-15 17:18:21+00:00,asleep
Exercise,House,0,False,1526401134,582120000.0,31958,0,locked,0,Tuesday,1038,2018-05-15 17:18:54+00:00,asleep
Exercise,House,0,False,1526401211,582000000.0,20092,0,locked,0,Tuesday,1040,2018-05-15 17:20:11+00:00,asleep
Exercise,Other,0,False,1526401241,582000000.0,25717,10,not locked,1250,Tuesday,1040,2018-05-15 17:20:41+00:00,asleep
Exercise,House,0,False,1526401277,581940000.0,25717,10,not locked,1250,Tuesday,1041,2018-05-15 17:21:17+00:00,asleep
Exercise,House,0,False,1526401305,581940000.0,14117,10,not locked,10243,Tuesday,1041,2018-05-15 17:21:45+00:00,asleep
Exercise,House,0,False,1526401336,581880000.0,14117,10,not locked,1250,Tuesday,1042,2018-05-15 17:22:16+00:00,asleep
Exercise,House,0,False,1526401366,581880000.0,10471,10,locked,1250,Tuesday,1042,2018-05-15 17:22:46+00:00,asleep
Exercise,House,0,False,1526401396,581820000.0,10471,0,locked,1250,Tuesday,1043,2018-05-15 17:23:16+00:00,asleep
Exercise,House,0,False,1526401426,581820000.0,19686,10,not locked,1250,Tuesday,1043,2018-05-15 17:23:46+00:00,asleep
Exercise,House,0,False,1526401486,581760000.0,19646,0,locked,0,Tuesday,1044,2018-05-15 17:24:46+00:00,asleep
Exercise,Other,0,False,1526401534,581700000.0,19646,0,locked,0,Tuesday,1045,2018-05-15 17:25:34+00:00,asleep
Exercise,Other,0,False,1526401568,581640000.0,17866,0,locked,0,Tuesday,1046,2018-05-15 17:26:08+00:00,asleep
Exercise,Other,0,False,1526401616,581640000.0,17866,0,locked,0,Tuesday,1046,2018-05-15 17:26:56+00:00,asleep
Exercise,Other,0,False,1526401647,581640000.0,21251,0,locked,0,Tuesday,1047,2018-05-15 17:27:27+00:00,asleep
Exercise,Other,0,False,1526401729,581520000.0,15833,0,locked,0,Tuesday,1048,2018-05-15 17:28:49+00:00,asleep
Exercise,Other,0,False,1526401786,581520000.0,15833,0,locked,0,Tuesday,1049,2018-05-15 17:29:46+00:00,asleep
Exercise,Other,0,False,1526401816,581460000.0,23570,0,locked,0,Tuesday,1050,2018-05-15 17:30:16+00:00,asleep
Exercise,Other,0,False,1526401906,581340000.0,24197,0,locked,0,Tuesday,1051,2018-05-15 17:31:46+00:00,asleep
Exercise,Other,0,False,1526402149,581340000.0,24197,0,locked,0,Tuesday,1055,2018-05-15 17:35:49+00:00,asleep
Exercise,Other,0,False,1526402181,581100000.0,24131,0,locked,0,Tuesday,1056,2018-05-15 17:36:21+00:00,asleep
Still,Other,0,False,1526402487,580920000.0,28360,0,locked,0,Tuesday,1061,2018-05-15 17:41:27+00:00,asleep
Still,Other,0,False,1526402517,580740000.0,17237,0,locked,0,Tuesday,1061,2018-05-15 17:41:57+00:00,asleep
Still,Other,0,False,1526402684,580680000.0,17237,0,locked,0,Tuesday,1064,2018-05-15 17:44:44+00:00,asleep
Still,Other,0,False,1526402715,580560000.0,28232,0,locked,0,Tuesday,1065,2018-05-15 17:45:15+00:00,asleep
Still,Other,0,False,1526402763,580500000.0,28232,0,locked,0,Tuesday,1066,2018-05-15 17:46:03+00:00,asleep
In vehicle,Other,0,False,1526402825,580440000.0,12830,0,locked,0,Tuesday,1067,2018-05-15 17:47:05+00:00,asleep
In vehicle,Other,0,False,1526402855,580380000.0,16110,0,locked,0,Tuesday,1067,2018-05-15 17:47:35+00:00,asleep
In vehicle,Other,0,False,1526403025,580380000.0,16110,0,locked,0,Tuesday,1070,2018-05-15 17:50:25+00:00,asleep
In vehicle,Other,0,False,1526403214,580140000.0,13464,0,locked,0,Tuesday,1073,2018-05-15 17:53:34+00:00,asleep
In vehicle,Other,0,False,1526403249,580020000.0,21376,0,locked,0,Tuesday,1074,2018-05-15 17:54:09+00:00,asleep
In vehicle,Other,0,False,1526403398,579960000.0,21376,0,locked,0,Tuesday,1076,2018-05-15 17:56:38+00:00,asleep
